ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13065026,JG250906,05/07/2023 01:45:00 AM,005XX S CLINTON ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,True,False,124.0,1.0,34.0,28.0,07,1172810.0,1897826.0,2023.0,08/19/2023 03:40:26 PM,41.875070002,-87.640974928,"(41.875070002, -87.640974928)"
13648706,JH489745,10/31/2024 06:50:00 AM,0000X E LAKE ST,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,False,False,111.0,1.0,42.0,32.0,06,1176575.0,1901750.0,2024.0,11/02/2025 03:41:09 PM,41.885753511,-87.627032961,"(41.885753511, -87.627032961)"
13606051,JH437878,09/21/2024 06:13:00 AM,0000X W 71ST ST,0810,THEFT,OVER $500,STREET,False,False,322.0,3.0,6.0,69.0,06,1177474.0,1857917.0,2024.0,05/17/2025 03:40:52 PM,41.765451836,-87.625058662,"(41.765451836, -87.625058662)"
13622558,JH457457,10/06/2024 03:10:00 AM,075XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2424.0,24.0,49.0,1.0,08B,1161660.0,1949965.0,2024.0,05/17/2025 03:40:52 PM,42.018381833,-87.680454912,"(42.018381833, -87.680454912)"
13591235,JH421108,09/08/2024 05:00:00 PM,069XX W GEORGE ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2511.0,25.0,36.0,18.0,07,1129362.0,1918497.0,2024.0,05/17/2025 03:40:52 PM,41.932644964,-87.80002867,"(41.932644964, -87.80002867)"
13625562,JH461014,10/08/2024 07:28:00 PM,080XX S ESCANABA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,422.0,4.0,7.0,46.0,08B,1196894.0,1852283.0,2024.0,05/17/2025 03:40:52 PM,41.749530884,-87.554066548,"(41.749530884, -87.554066548)"
13443106,JH242092,04/28/2024 12:30:00 PM,013XX S SPAULDING AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,1021.0,10.0,24.0,29.0,04A,1154576.0,1893643.0,2024.0,12/21/2024 03:40:46 PM,41.863975503,-87.708034718,"(41.863975503, -87.708034718)"
13498957,JH310472,06/17/2024 10:02:00 PM,062XX S LAKE SHORE DR,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,331.0,3.0,5.0,42.0,04B,1191126.0,1863760.0,2024.0,05/17/2025 03:40:52 PM,41.781166098,-87.574831604,"(41.781166098, -87.574831604)"
13834128,JJ252758,05/13/2025 09:57:00 AM,069XX S STATE ST,0820,THEFT,$500 AND UNDER,GAS STATION,False,True,322.0,3.0,6.0,69.0,06,1177496.0,1859098.0,2025.0,03/14/2026 03:41:39 PM,41.768692133,-87.624942374,"(41.768692133, -87.624942374)"
14020448,JJ477987,11/04/2025 09:40:00 AM,022XX N LINCOLN AVE,0810,THEFT,OVER $500,SIDEWALK,False,False,1812.0,18.0,43.0,7.0,06,1171478.0,1915284.0,2025.0,03/14/2026 03:41:39 PM,41.923005158,-87.645351431,"(41.923005158, -87.645351431)"
12954819,JG119044,01/16/2023 09:00:00 PM,011XX W HUBBARD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1214.0,12.0,27.0,24.0,07,1168880.0,1903239.0,2023.0,08/19/2023 03:40:26 PM,41.890009749,-87.655247162,"(41.890009749, -87.655247162)"
13148278,JG350304,07/20/2023 08:45:00 PM,024XX W 111TH ST,0810,THEFT,OVER $500,ALLEY,False,False,2212.0,22.0,19.0,75.0,06,1161871.0,1830946.0,2023.0,08/19/2023 03:40:26 PM,41.691777402,-87.682995625,"(41.691777402, -87.682995625)"
13103769,JG297302,06/11/2023 08:43:00 PM,042XX N HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1723.0,17.0,39.0,16.0,14,1150300.0,1927852.0,2023.0,08/19/2023 03:40:26 PM,41.957932645,-87.722838005,"(41.957932645, -87.722838005)"
13499851,JH310408,06/17/2024 08:30:00 PM,056XX W 63RD PL,0560,ASSAULT,SIMPLE,STREET,False,False,812.0,8.0,13.0,64.0,08A,1139943.0,1861897.0,2024.0,05/17/2025 03:40:52 PM,41.777139381,-87.762526701,"(41.777139381, -87.762526701)"
13027521,JG206237,03/31/2023 03:38:00 PM,001XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,114.0,1.0,42.0,32.0,06,1177271.0,1901522.0,2023.0,08/19/2023 03:40:26 PM,41.885112119,-87.624484053,"(41.885112119, -87.624484053)"
13079261,JG268416,05/20/2023 08:00:00 PM,021XX N OAKLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1432.0,14.0,32.0,22.0,14,1160559.0,1914510.0,2023.0,08/19/2023 03:40:26 PM,41.921114627,-87.685492964,"(41.921114627, -87.685492964)"
13975267,JJ423782,09/15/2025 02:30:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,112.0,1.0,34.0,32.0,06,1176364.0,1900524.0,2025.0,03/14/2026 03:41:39 PM,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
13906220,JJ340526,07/15/2025 02:10:00 PM,038XX N PINE GROVE AVE,0810,THEFT,OVER $500,STREET,False,False,1925.0,19.0,46.0,6.0,06,1170705.0,1925823.0,2025.0,03/14/2026 03:41:39 PM,41.951941596,-87.647882051,"(41.951941596, -87.647882051)"
13545127,JH365306,05/13/2024 08:30:00 AM,008XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,1833.0,18.0,2.0,8.0,06,1177330.0,1906499.0,2024.0,12/21/2024 03:40:46 PM,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
13872166,JJ299309,06/13/2025 02:00:00 PM,006XX N WELLS ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,False,False,1831.0,18.0,42.0,8.0,11,1174614.0,1904862.0,2025.0,03/14/2026 03:41:39 PM,41.894337079,-87.634140959,"(41.894337079, -87.634140959)"
13147566,JG348384,07/20/2023 05:00:00 AM,134XX S MACKINAW AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,433.0,4.0,10.0,55.0,08B,1200433.0,1816484.0,2023.0,08/19/2023 03:40:26 PM,41.651206536,-87.54230338,"(41.651206536, -87.54230338)"
13244948,JG465429,10/10/2023 06:00:00 PM,007XX W GORDON TER,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,False,False,1915.0,19.0,46.0,3.0,11,1170590.0,1927984.0,2023.0,10/18/2023 03:42:30 PM,41.957873975,-87.648241284,"(41.957873975, -87.648241284)"
13363771,JH146495,02/09/2024 05:19:00 PM,052XX N LARAMIE AVE,0460,BATTERY,SIMPLE,RESIDENCE,True,False,1623.0,16.0,45.0,11.0,08B,1140749.0,1934334.0,2024.0,12/21/2024 03:40:46 PM,41.975901152,-87.757791134,"(41.975901152, -87.757791134)"
13317030,JG551873,12/22/2023 07:23:00 PM,053XX S MAY ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,False,False,934.0,9.0,16.0,61.0,15,1169559.0,1869390.0,2023.0,12/21/2024 03:40:46 PM,41.797110308,-87.653737229,"(41.797110308, -87.653737229)"
13117720,JG313708,06/24/2023 07:36:00 AM,005XX E 91ST ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,633.0,6.0,8.0,44.0,07,1181370.0,1844757.0,2023.0,08/19/2023 03:40:26 PM,41.729250415,-87.611183536,"(41.729250415, -87.611183536)"
13510455,JH324369,06/28/2024 12:04:00 AM,036XX N RECREATION DR,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,True,False,1925.0,19.0,46.0,6.0,15,1172031.0,1924865.0,2024.0,05/17/2025 03:40:52 PM,41.949283608,-87.643036076,"(41.949283608, -87.643036076)"
12981586,JG151058,02/12/2023 10:30:00 PM,024XX N STOCKTON DR,0820,THEFT,$500 AND UNDER,STREET,False,False,1935.0,19.0,43.0,7.0,06,1173716.0,1916470.0,2023.0,08/19/2023 03:40:26 PM,41.926210026,-87.637092949,"(41.926210026, -87.637092949)"
13215482,JG430292,07/06/2023 10:00:00 AM,026XX S INDIANA AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,133.0,1.0,4.0,35.0,06,1178033.0,1887010.0,2023.0,09/21/2023 03:41:03 PM,41.845273,-87.622127378,"(41.845273, -87.622127378)"
13056945,JG240844,04/28/2023 04:20:00 PM,088XX S BURLEY AVE,0560,ASSAULT,SIMPLE,CHA PARKING LOT / GROUNDS,False,False,424.0,4.0,10.0,46.0,08A,1199204.0,1846980.0,2023.0,08/19/2023 03:40:26 PM,41.734921347,-87.545779803,"(41.734921347, -87.545779803)"
13078172,JG266912,04/25/2023 10:30:00 AM,005XX E 61ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,313.0,3.0,20.0,42.0,14,1180730.0,1864679.0,2023.0,08/19/2023 03:40:26 PM,41.783933242,-87.61291687,"(41.783933242, -87.61291687)"
13033767,JG213469,04/06/2023 05:39:00 PM,068XX S HONORE ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,726.0,7.0,17.0,67.0,08B,1165198.0,1859306.0,2023.0,08/19/2023 03:40:26 PM,41.769532019,-87.670014841,"(41.769532019, -87.670014841)"
13231625,JG449156,09/24/2023 12:00:00 PM,025XX S HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,1024.0,10.0,25.0,30.0,14,1154108.0,1886891.0,2023.0,10/05/2023 03:41:55 PM,41.845456578,-87.709932689,"(41.845456578, -87.709932689)"
13693368,JH544116,12/15/2024 06:12:00 PM,007XX E 50TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,223.0,2.0,20.0,38.0,08A,1181971.0,1872021.0,2024.0,11/02/2025 03:41:09 PM,41.804051706,-87.608139875,"(41.804051706, -87.608139875)"
12791828,JF354155,08/10/2022 07:25:00 AM,009XX W FULLERTON AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,False,False,1812.0,18.0,43.0,7.0,17,1169577.0,1916141.0,2022.0,01/03/2023 03:40:27 PM,41.925398449,-87.652311296,"(41.925398449, -87.652311296)"
13515696,JH330285,07/01/2024 09:00:00 PM,078XX S UNION AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,621.0,6.0,17.0,71.0,06,1172990.0,1853027.0,2024.0,05/17/2025 03:40:52 PM,41.752133217,-87.64163799,"(41.752133217, -87.64163799)"
13003749,JG177743,03/07/2023 08:55:00 PM,005XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,False,False,1834.0,18.0,42.0,8.0,11,1176278.0,1903807.0,2023.0,08/19/2023 03:40:26 PM,41.891404732,-87.628061509,"(41.891404732, -87.628061509)"
13476955,JH283684,05/28/2024 12:14:00 PM,031XX W WALTON ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,1211.0,12.0,36.0,23.0,11,1155295.0,1906164.0,2024.0,05/17/2025 03:40:52 PM,41.898319979,-87.705058797,"(41.898319979, -87.705058797)"
14107316,JK145208,02/11/2026 12:06:00 AM,078XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,611.0,6.0,17.0,71.0,08A,1167038.0,1852640.0,2026.0,03/14/2026 03:41:39 PM,41.751200475,-87.663460492,"(41.751200475, -87.663460492)"
12766503,JF324006,07/19/2022 09:00:00 PM,009XX S CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1133.0,11.0,24.0,29.0,14,1152521.0,1895693.0,2022.0,01/03/2023 03:40:27 PM,41.869641758,-87.715524423,"(41.869641758, -87.715524423)"
13249224,JG469826,10/18/2023 05:30:00 PM,0000X W ONTARIO ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1832.0,18.0,42.0,8.0,11,1175969.0,1904479.0,2023.0,10/26/2023 03:43:24 PM,41.893255699,-87.629176054,"(41.893255699, -87.629176054)"
12810708,JF376551,08/30/2022 05:23:00 PM,005XX W 35TH ST,0460,BATTERY,SIMPLE,STREET,False,False,915.0,9.0,11.0,60.0,08B,1173449.0,1881713.0,2022.0,01/03/2023 03:40:27 PM,41.830840524,-87.639107097,"(41.830840524, -87.639107097)"
13320082,JG554772,12/26/2023 09:00:00 AM,068XX S CLAREMONT AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,832.0,8.0,16.0,66.0,08A,1161911.0,1859338.0,2023.0,12/21/2024 03:40:46 PM,41.769688764,-87.682062668,"(41.769688764, -87.682062668)"
13317671,JG553112,12/24/2023 12:30:00 AM,103XX S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2232.0,22.0,21.0,73.0,14,1170145.0,1836361.0,2023.0,12/21/2024 03:40:46 PM,41.706461608,-87.652546686,"(41.706461608, -87.652546686)"
13057990,JG242438,04/30/2023 02:15:00 AM,002XX W JACKSON BLVD,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",COMMERCIAL / BUSINESS OFFICE,False,False,122.0,1.0,42.0,32.0,08B,1174674.0,1898951.0,2023.0,08/19/2023 03:40:26 PM,41.878115609,-87.634097494,"(41.878115609, -87.634097494)"
12805975,JF370793,08/26/2022 02:00:00 AM,016XX N ORCHARD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1813.0,18.0,2.0,7.0,14,1171366.0,1911236.0,2022.0,01/03/2023 03:40:27 PM,41.911899709,-87.64588218,"(41.911899709, -87.64588218)"
13249092,JG467774,10/17/2023 07:12:00 PM,0000X E GARFIELD BLVD,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,225.0,2.0,20.0,40.0,08A,1177359.0,1868434.0,2023.0,10/25/2023 03:42:43 PM,41.794314175,-87.625162711,"(41.794314175, -87.625162711)"
14105688,JK143293,02/06/2026 09:45:00 AM,028XX W CERMAK RD,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1023.0,10.0,25.0,30.0,06,1157547.0,1889256.0,2026.0,03/14/2026 03:41:39 PM,41.851877206,-87.697247573,"(41.851877206, -87.697247573)"
13224387,JG439608,09/26/2023 09:17:00 AM,053XX S PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,815.0,8.0,23.0,62.0,03,1150606.0,1868988.0,2023.0,10/04/2023 03:42:34 PM,41.79639731,-87.723251281,"(41.79639731, -87.723251281)"
14151050,JK198323,03/29/2026 02:45:00 PM,067XX S CORNELL AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,332.0,3.0,5.0,43.0,08A,1188363.0,1860651.0,2026.0,04/06/2026 03:43:43 PM,41.772701185,-87.585060362,"(41.772701185, -87.585060362)"
13129914,JG328428,07/04/2023 03:29:00 PM,040XX W MADISON ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GROCERY FOOD STORE,False,False,1115.0,11.0,28.0,26.0,11,1149508.0,1899707.0,2023.0,08/19/2023 03:40:26 PM,41.880715605,-87.726481891,"(41.880715605, -87.726481891)"
13547314,JH368376,07/28/2024 07:00:00 PM,002XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,935.0,9.0,20.0,37.0,06,1175647.0,1868500.0,2024.0,05/17/2025 03:40:52 PM,41.794533814,-87.631438536,"(41.794533814, -87.631438536)"
13652239,JH494294,10/20/2024 12:00:00 AM,077XX S ST LAWRENCE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,624.0,6.0,6.0,69.0,06,1181574.0,1853859.0,2024.0,05/17/2025 03:40:52 PM,41.754222634,-87.610156036,"(41.754222634, -87.610156036)"
13482641,JH290702,06/03/2024 03:49:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,833.0,8.0,18.0,65.0,06,1145727.0,1853720.0,2024.0,05/17/2025 03:40:52 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
13061584,JG246816,05/03/2023 04:15:00 PM,026XX N NARRAGANSETT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,2512.0,25.0,36.0,19.0,15,1133298.0,1916823.0,2023.0,08/19/2023 03:40:26 PM,41.927983218,-87.785603309,"(41.927983218, -87.785603309)"
13199249,JG410768,09/04/2023 01:00:00 PM,023XX N KILPATRICK AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2522.0,25.0,31.0,19.0,05,1144675.0,1915168.0,2023.0,09/12/2023 03:44:38 PM,41.923234695,-87.743838336,"(41.923234695, -87.743838336)"
13460639,JH259989,05/12/2024 03:05:00 AM,061XX S CHAMPLAIN AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,313.0,3.0,20.0,42.0,07,1181623.0,1864521.0,2024.0,12/21/2024 03:40:46 PM,41.783479097,-87.60964771,"(41.783479097, -87.60964771)"
13734454,JJ131828,12/29/2024 12:01:00 AM,028XX W 15TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1022.0,10.0,24.0,29.0,07,1157897.0,1892261.0,2024.0,11/02/2025 03:41:09 PM,41.860116127,-87.695881096,"(41.860116127, -87.695881096)"
12973671,JG141704,02/04/2023 11:45:00 AM,065XX S DR MARTIN LUTHER KING JR DR,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,312.0,3.0,20.0,69.0,04A,1180045.0,1861735.0,2023.0,08/19/2023 03:40:26 PM,41.775870339,-87.615518412,"(41.775870339, -87.615518412)"
13935904,JJ376550,08/15/2025 08:03:00 PM,038XX N NORA AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,1632.0,16.0,38.0,17.0,08A,1128719.0,1924733.0,2025.0,03/14/2026 03:41:39 PM,41.949768238,-87.802249696,"(41.949768238, -87.802249696)"
13955872,JJ400830,09/03/2025 05:31:00 PM,037XX W ARGYLE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1712.0,17.0,39.0,14.0,04A,1150404.0,1932961.0,2025.0,03/14/2026 03:41:39 PM,41.971950059,-87.722321721,"(41.971950059, -87.722321721)"
13414797,JH207591,03/31/2024 05:20:00 AM,032XX S KEDZIE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1033.0,10.0,25.0,30.0,03,1155548.0,1883026.0,2024.0,12/21/2024 03:40:46 PM,41.834821751,-87.704751817,"(41.834821751, -87.704751817)"
13581679,JH409406,08/31/2024 09:25:00 AM,056XX W OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1511.0,15.0,29.0,25.0,08B,1138776.0,1903415.0,2024.0,05/17/2025 03:40:52 PM,41.891092311,-87.76579938,"(41.891092311, -87.76579938)"
13936652,JJ377299,08/15/2025 07:00:00 PM,021XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,132.0,1.0,3.0,33.0,14,1177977.0,1890072.0,2025.0,03/14/2026 03:41:39 PM,41.853676611,-87.622239838,"(41.853676611, -87.622239838)"
12865482,JF441915,10/20/2022 07:45:00 AM,075XX S GREENWOOD AVE,0810,THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,False,False,624.0,6.0,8.0,69.0,06,1184858.0,1855258.0,2022.0,01/03/2023 03:40:27 PM,41.757985249,-87.598077559,"(41.757985249, -87.598077559)"
13334962,JH111621,01/10/2024 08:15:00 PM,005XX N MONTICELLO AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1122.0,11.0,27.0,23.0,03,1151963.0,1903209.0,2024.0,12/21/2024 03:40:46 PM,41.890277469,-87.717374973,"(41.890277469, -87.717374973)"
13461519,JH265029,05/15/2024 07:29:00 PM,043XX W ARMITAGE AVE,0560,ASSAULT,SIMPLE,STREET,False,True,2522.0,25.0,35.0,20.0,08A,1147211.0,1912937.0,2024.0,05/17/2025 03:40:52 PM,41.917064398,-87.734577317,"(41.917064398, -87.734577317)"
13153306,JG356058,07/25/2023 08:59:00 PM,008XX W NELSON ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1933.0,19.0,44.0,6.0,26,1169910.0,1920458.0,2023.0,08/19/2023 03:40:26 PM,41.937237233,-87.650961455,"(41.937237233, -87.650961455)"
13970296,JJ417403,09/17/2025 04:05:00 AM,012XX N HOYNE AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1424.0,14.0,1.0,24.0,08A,1162182.0,1908085.0,2025.0,03/14/2026 03:41:39 PM,41.903450168,-87.67970959,"(41.903450168, -87.67970959)"
12863144,JF439132,10/18/2022 12:00:00 AM,004XX S STATE ST,1330,CRIMINAL TRESPASS,TO LAND,LIBRARY,False,False,113.0,1.0,4.0,32.0,26,1176436.0,1898416.0,2022.0,01/03/2023 03:40:27 PM,41.876607964,-87.627644063,"(41.876607964, -87.627644063)"
13901843,JJ335493,07/15/2025 06:02:00 PM,062XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,711.0,7.0,20.0,68.0,14,1172637.0,1863365.0,2025.0,03/14/2026 03:41:39 PM,41.780509717,-87.642627358,"(41.780509717, -87.642627358)"
13007460,JG182288,03/11/2023 07:56:00 PM,044XX S EVANS AVE,0810,THEFT,OVER $500,SCHOOL - PUBLIC GROUNDS,False,False,221.0,2.0,3.0,38.0,06,1181894.0,1875785.0,2023.0,08/19/2023 03:40:26 PM,41.814382204,-87.608305812,"(41.814382204, -87.608305812)"
13303504,JG535834,12/08/2023 05:47:00 PM,048XX S HERMITAGE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SCHOOL - PUBLIC BUILDING,False,False,931.0,9.0,15.0,61.0,08A,1165496.0,1872603.0,2023.0,12/16/2023 03:46:14 PM,41.806014339,-87.668545635,"(41.806014339, -87.668545635)"
13988303,JJ440087,10/05/2025 12:14:00 AM,010XX W ALBION AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,PARK PROPERTY,True,False,2432.0,24.0,49.0,1.0,03,1167855.0,1944260.0,2025.0,03/14/2026 03:41:39 PM,42.002595315,-87.657824139,"(42.002595315, -87.657824139)"
12900739,JF483598,11/22/2022 03:00:00 AM,016XX W MONROE ST,0810,THEFT,OVER $500,STREET,False,False,1224.0,12.0,27.0,28.0,06,1165316.0,1899615.0,2022.0,01/03/2023 03:40:27 PM,41.88014175,-87.668438838,"(41.88014175, -87.668438838)"
13308452,JG540642,11/29/2023 09:00:00 AM,031XX N SHERIDAN RD,1120,DECEPTIVE PRACTICE,FORGERY,SIDEWALK,False,False,1934.0,19.0,44.0,6.0,10,1173032.0,1920769.0,2023.0,12/17/2023 03:40:54 PM,41.938021864,-87.639478459,"(41.938021864, -87.639478459)"
13296269,JG526405,11/27/2023 02:00:00 AM,072XX S COLES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,334.0,3.0,7.0,43.0,07,1194354.0,1857791.0,2023.0,12/05/2023 03:41:35 PM,41.764708006,-87.563193271,"(41.764708006, -87.563193271)"
13258610,JG481848,10/28/2023 12:00:00 AM,050XX W DIVERSEY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,False,False,2521.0,25.0,31.0,19.0,07,1142388.0,1918149.0,2023.0,11/04/2023 03:40:55 PM,41.931457697,-87.752167447,"(41.931457697, -87.752167447)"
14179346,JK232723,04/26/2026 10:00:00 PM,034XX W BELMONT AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - YARD (FRONT / BACK),False,False,1412.0,14.0,35.0,21.0,07,1152710.0,1921063.0,2026.0,05/04/2026 03:46:32 PM,41.939255682,-87.714158261,"(41.939255682, -87.714158261)"
13777679,JJ184289,03/17/2025 02:46:00 AM,037XX S HERMITAGE AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,False,912.0,9.0,12.0,59.0,08A,1165296.0,1879965.0,2025.0,03/14/2026 03:41:39 PM,41.826220732,-87.669070436,"(41.826220732, -87.669070436)"
12966803,JG132809,01/28/2023 02:30:00 PM,033XX W HIRSCH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1422.0,14.0,26.0,23.0,14,1153939.0,1909113.0,2023.0,08/19/2023 03:40:26 PM,41.906439449,-87.709960599,"(41.906439449, -87.709960599)"
13826696,JJ243643,03/09/2025 06:43:00 PM,028XX W JACKSON BLVD,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,APARTMENT,False,True,1124.0,11.0,27.0,27.0,26,1157560.0,1898567.0,2025.0,11/02/2025 03:41:09 PM,41.877427291,-87.696946533,"(41.877427291, -87.696946533)"
13887399,JJ318368,07/01/2025 07:00:00 AM,041XX W 21ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1012.0,10.0,24.0,29.0,08B,1149063.0,1889767.0,2025.0,03/14/2026 03:41:39 PM,41.853447688,-87.728373121,"(41.853447688, -87.728373121)"
13102626,JG296036,06/10/2023 04:00:00 PM,113XX S CARPENTER ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,2234.0,22.0,21.0,75.0,26,1171352.0,1829608.0,2023.0,08/19/2023 03:40:26 PM,41.687904046,-87.648323378,"(41.687904046, -87.648323378)"
13191887,JG401779,08/28/2023 08:00:00 PM,036XX W ARTHINGTON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1133.0,11.0,24.0,27.0,14,1152434.0,1895799.0,2023.0,09/05/2023 03:41:42 PM,41.869934352,-87.715841027,"(41.869934352, -87.715841027)"
13561365,JH385111,07/31/2024 10:00:00 AM,015XX S SAWYER AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1022.0,10.0,24.0,29.0,11,1154945.0,1892339.0,2024.0,05/17/2025 03:40:52 PM,41.8603898,-87.706715067,"(41.8603898, -87.706715067)"
13961736,JJ408159,09/09/2025 03:45:00 PM,033XX S RACINE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,True,False,913.0,9.0,11.0,60.0,04A,1168866.0,1882635.0,2025.0,03/14/2026 03:41:39 PM,41.833470982,-87.655895634,"(41.833470982, -87.655895634)"
13938912,JJ380247,08/18/2025 07:24:00 PM,060XX S ARTESIAN AVE,041A,BATTERY,AGGRAVATED - HANDGUN,RESIDENCE,False,False,825.0,8.0,16.0,66.0,04B,1161075.0,1864479.0,2025.0,03/14/2026 03:41:39 PM,41.783813715,-87.684985016,"(41.783813715, -87.684985016)"
